,CustomerID,Prob
2263,8067-NIOYM,0.015424461528369293
2264,1403-GYAFU,0.012171066574692841
2265,4234-XTNEA,0.6977519237710113
2266,1297-VQDRP,0.11562201960002351
2267,5348-CAGXB,0.6452940621924875
2268,0621-HJWXJ,0.4091211210871458
2269,5844-QVTAT,0.11528396992769906
2270,8905-IAZPF,0.25194127204647443
2271,5394-MEITZ,0.09921923924378252
2272,6859-QNXIQ,0.05659859627361454
2273,2782-LFZVW,0.39756115924070456
2274,2866-IKBTM,0.28961671350905493
2275,7129-AZJDE,0.1720749297333106
2276,2560-PPCHE,0.21521286403211676
2277,4676-MQUEA,0.20307375798939645
2278,8138-EALND,0.1487939210131191
2279,3580-HYCSP,0.0839772844923218
2280,1352-HNSAW,0.055681165080953984
2281,2075-PUEPR,0.012778364657299965
2282,1982-FEBTD,0.016147482573182246
2283,5791-KAJFD,0.12349377243559342
2284,2654-VBVPB,0.2916672614533293
2285,1154-HYWWO,0.11359656050913305
2286,2501-XWWTZ,0.5981470705203125
2287,3716-UVSPD,0.5111697349287954
2288,6815-ABQFQ,0.2518611117116534
2289,7343-EOBEU,0.200702421862774
2290,3701-SFMUH,0.2621061796113809
2291,6103-LIANB,0.11484923803955707
2292,7319-VENRZ,0.3326615374175627
2293,5846-NEQVZ,0.05236786942273499
2294,6967-QIQRV,0.23035080765564558
2295,5781-RFZRP,0.06127970465588115
2296,0308-IVGOK,0.19194834446249612
2297,7293-LSCDV,0.01501748330829407
2298,7025-WCBNE,0.10077049998762934
2299,5756-JYOJT,0.19169241141273577
2300,6030-REHUX,0.4273897663803069
2301,9548-LIGTA,0.07235304949795177
2302,5150-LJNSR,0.11896543604455363
2303,8270-RKSAP,0.6048389705511282
2304,6522-YRBXD,0.4387373029805131
2305,2640-LYMOV,0.22605421884157534
2306,1423-BMPBQ,0.2942247158114382
2307,2393-DIVAI,0.20487054511707986
2308,4568-KNYWR,0.08829184855806098
2309,8752-IMQOS,0.06846408733841053
2310,0742-LAFQK,0.15362416130990894
2311,0795-LAFGP,0.05469102085326994
2312,0619-OLYUR,0.1263983433131261
2313,5512-IDZEI,0.04144825124205264
2314,0459-SPZHJ,0.09110935482144873
2315,0215-BQKGS,0.37024599833088845
2316,9244-ZVAPM,0.5771858544172721
2317,8208-EUMTE,0.0940322750336522
2318,5172-MIGPM,0.42643789882986793
2319,1710-RCXUS,0.26337898086347095
2320,0374-FIUCA,0.026189536800143843
2321,5839-SUYVZ,0.5031089654753053
2322,5173-ZXXXL,0.11449488120420538
2323,1096-ADRUX,0.1371498736602458
2324,2001-MCUUW,0.21086486345321626
2325,2731-GJRDG,0.21224616297450663
2326,4723-BEGSG,0.051346830029030816
2327,6516-NKQBO,0.062146771191593106
2328,8672-OAUPW,0.13908997320363126
2329,8207-DMRVL,0.052426844405567045
2330,2804-ETQDK,0.014696333099873502
2331,6689-VRRTK,0.22450189865771392
2332,7138-GIRSH,0.10315201211612206
2333,9396-ZSFLL,0.38850614619285806
2334,6464-KEXXH,0.4462836750777076
2335,7134-MJPDY,0.22152217645948344
2336,5240-CAOYT,0.2928822685199496
2337,4059-IIEBK,0.6173818720564417
2338,4881-JVQOD,0.30765090677038465
2339,0516-UXRMT,0.19030044702745974
2340,4851-BQDNX,0.1883084723748488
2341,5148-HKFIR,0.02939622183361691
2342,3003-CMDUU,0.43232053663567344
2343,5016-IBERQ,0.5038004352587733
2344,6797-UCJHZ,0.2466859255199616
2345,2469-DTSGX,0.18249576586270486
2346,9931-KGHOA,0.24481647713982657
2347,1775-KWJKQ,0.04972448047856925
2348,7665-VIGUD,0.059724771854854135
2349,9411-TPQQV,0.10094121458374648
2350,7954-MLBUN,0.22077160094184808
2351,2077-DDHJK,0.049579030275454884
2352,9574-BOSMD,0.012525163575133984
2353,4908-XAXAY,0.24905099135585596
2354,8404-VLQFB,0.12209075227351347
2355,2391-IPLOP,0.16333037271892692
2356,3509-GWQGF,0.4635728972089684
2357,5845-BZZIB,0.012376635417380311
2358,1140-UKVZG,0.13250932908802487
2359,5183-SNMJQ,0.559405661608987
2360,8100-PNJMH,0.05424969988917287
2361,7838-LAZFO,0.11881476629406572
2362,2085-JVGAD,0.11459032432239484
2363,8095-WANWK,0.4020563053868848
2364,3030-ZKIWL,0.289395305781821
2365,9565-FLVCG,0.10779815807749202
2366,8755-OGKNA,0.012456972229949143
2367,2800-VEQXM,0.6481709295215328
2368,5533-RJFTJ,0.31910775318080525
2369,0214-JHPFW,0.08427256136195602
2370,5642-MHDQT,0.03943771419691275
2371,3088-FVYWK,0.012818262405798184
2372,9092-GDZKO,0.13449898763709545
2373,3729-OWRVL,0.15717248793473884
2374,2324-AALNO,0.03959563060741086
2375,5760-IFJOZ,0.6488390794353576
2376,2826-UWHIS,0.4260398954612515
2377,7501-IWUNG,0.10240188427270197
2378,4957-TREIR,0.3642766621696278
2379,7251-LJBQN,0.2690738657538305
2380,8040-MNRTF,0.714473761550946
2381,1536-HBSWP,0.5156807462672356
2382,5313-FPXWG,0.04116647620205252
2383,0946-FKYTX,0.15548370447636
2384,5076-YVXCM,0.4384612695408321
2385,8262-COGGB,0.3186162283373601
2386,6663-JOCQO,0.1026286774451038
2387,9620-QJREV,0.03773603461116179
2388,2682-KEVRP,0.042836896442189874
2389,2480-JZOSN,0.31294643536522915
2390,0078-XZMHT,0.10177993908898925
2391,9978-HYCIN,0.15765752962595184
2392,8338-QIUNR,0.054715758546340115
2393,1525-LNLOJ,0.13290200294379398
2394,9450-TRJUU,0.5040536018024777
2395,1766-GKNMI,0.5073435437822884
2396,6942-LBFDP,0.24475717333310004
2397,1456-TWCGB,0.49831263042497126
2398,7596-ZYWBB,0.0657292898288351
2399,8329-UTMVM,0.287355455317206
2400,3014-WJKSM,0.45447748968481294
2401,3347-YJZZE,0.2054820308538241
2402,7929-DMBCV,0.43229382086631524
2403,9661-JALZV,0.02686103401142397
2404,5433-KYGHE,0.36674836309494224
2405,4312-KFRXN,0.025706132680810345
2406,5575-TPIZQ,0.38534062189221285
2407,0114-IGABW,0.08376896423965385
2408,9944-AEXBM,0.4682575681178755
2409,1853-ARAAQ,0.33078441374582446
2410,6952-OMNWB,0.4093402888250616
2411,4697-LUPSU,0.1489991640403458
2412,8434-VGEQQ,0.024418727233254924
2413,6549-YMFAW,0.1885719078087703
2414,4950-HKQTE,0.029936441867207005
2415,6786-OBWQR,0.5122591387691472
2416,2753-JMMCV,0.09391057974734578
2417,6621-YOBKI,0.16902931349304012
2418,1216-JWVUX,0.29507002649878616
2419,7564-GHCVB,0.1337979895709131
2420,1173-NOEYG,0.4502463137527721
2421,7595-EHCDL,0.19605936270898552
2422,6647-ZEDXT,0.2630589760363927
2423,2521-NPUZR,0.10234114857545133
2424,1307-TVUFB,0.4522252040400368
2425,7503-MIOGA,0.05489549119107719
2426,4381-MHQDC,0.06826087818590679
2427,6923-JHPMP,0.5853385810118782
2428,4018-PPNDW,0.02873350273501555
2429,1635-FJFCC,0.5064270698991116
2430,2499-AJYUA,0.1574914350187543
2431,6919-ELBGL,0.1128306578568839
2432,3966-HRMZA,0.6450254402121925
2433,6425-JWTDV,0.024999058311047276
2434,8405-IGQFX,0.18493305014144393
2435,8224-IVVPA,0.25011444731178
2436,9477-LGWQI,0.09115217849452707
2437,1410-RSCMR,0.24595907556189872
2438,3115-CZMZD,0.09428123474007992
2439,0139-IVFJG,0.575981211379094
2440,5730-DBDSI,0.02623535315661369
2441,0030-FNXPP,0.19183398971893617
2442,5684-FJVYR,0.08974025497447441
2443,4013-GUXND,0.29021139694746145
2444,1266-NZYUI,0.05056076464219354
2445,7969-FFOWG,0.025403688982378006
2446,4718-DHSMV,0.42227905922923265
2447,5175-WLYXL,0.5261802139280626
2448,7817-OMJNA,0.05225032054135759
2449,8728-SKJLR,0.39364534384492367
2450,3137-NYQQI,0.12907690248243975
2451,7706-DZNKK,0.15878697390885332
2452,8823-RLPWL,0.1522931667711598
2453,9505-SQFSW,0.47713723851663864
2454,3758-CKOQL,0.16590346238790574
2455,5676-CFLYY,0.10383510703812497
2456,7521-AFHAB,0.441196759205493
2457,0285-INHLN,0.15769868506303358
2458,5125-CNDSP,0.0959287084888775
2459,4992-LTJNE,0.07808245591210858
2460,2202-OUTMO,0.21609530771633192
2461,0810-BDHAW,0.1443017182981697
2462,0229-LFJAF,0.05195028966740943
2463,7131-ZQZNK,0.052238684442566
2464,3442-ZHHCC,0.1161183731226076
2465,5726-CVNYA,0.060429202743882374
2466,9871-ELEYA,0.05994344350219119
2467,4257-GAESD,0.444566853692327
2468,5173-WXOQV,0.419086959450553
2469,2040-OBMLJ,0.21718507492192834
2470,6286-ZHAOK,0.10527707682579565
2471,3807-XHCJH,0.27178379447558937
2472,5671-RQRLP,0.18549858777940426
2473,8859-AXJZP,0.029431305892296717
2474,3174-AKMAS,0.10925477429999733
2475,9926-PJHDQ,0.14943912573466844
2476,7382-DFJTU,0.2769615449686674
2477,2798-NYLMZ,0.13429767964722805
2478,8098-TDCBU,0.027786037084674718
2479,3551-GAEGL,0.11528001371686965
2480,4785-NKHCX,0.18443839802937656
2481,3196-NVXLZ,0.5237931444273147
2482,0036-IHMOT,0.11819246508669613
2483,4178-EGMON,0.09223542692734789
2484,4220-TINQT,0.3731866231054978
2485,5318-YKDPV,0.06284526717614647
2486,7975-TZMLR,0.28976113022046296
2487,0295-QVKPB,0.39242021375059694
2488,4335-BSMJS,0.027430478455868414
2489,9146-JRIOX,0.10949401819949896
2490,5337-IIWKZ,0.20114105106113775
2491,9650-VBUOG,0.01297038658880472
2492,3487-EARAT,0.077432972020651
2493,2672-TGEFF,0.27577817933482934
2494,4250-WAROZ,0.23122041108987998
2495,8184-WMOFI,0.07860842886764549
2496,6092-QZVPP,0.2260316893101797
2497,4625-LAMOB,0.025012220864258486
2498,0392-BZIUW,0.15538938936327487
2499,6549-NNDYT,0.31486961895938803
2500,0422-OHQHQ,0.0536334506466119
2501,6916-HIJSE,0.053733477143776194
2502,2316-ESMLS,0.13051898896107303
2503,9778-OGKQZ,0.05444070777307587
2504,7408-OFWXJ,0.04972448047856925
2505,6007-TCTST,0.055681165080953984
2506,2252-NKNSI,0.07798528603541537
2507,8713-IGZSO,0.20002311640402007
2508,7905-TVXTA,0.344325445885045
2509,7695-PKLCZ,0.024350758745629135
2510,8374-UULRV,0.06696580241945436
2511,3224-DFQNQ,0.15136824760504297
2512,5275-PMFUT,0.05155934209178119
2513,4795-UXVCJ,0.03651815585987685
2514,9777-IQHWP,0.0755123219441416
2515,0979-MOZQI,0.10655731925641947
2516,2732-ISEZX,0.18127631169267627
2517,0323-XWWTN,0.08537160599973843
2518,1937-OTUKY,0.10808910088114337
2519,1573-LGXBA,0.15011044485179645
2520,1764-VUUMT,0.012838053874087665
2521,4713-ZBURT,0.13088870749870385
2522,3050-GBUSH,0.5511970190797605
2523,7876-AEHIG,0.09068190675561796
2524,7945-HLKEA,0.08711165021144864
2525,9342-VNIMQ,0.29877706345411215
2526,3523-BRGUW,0.03717296366905483
2527,3199-NPKCN,0.1950079172729941
2528,5170-PTRKA,0.09478227791411693
2529,4661-NJEUX,0.31870857879770925
2530,2123-AGEEN,0.6542931228367043
2531,1258-YMZNM,0.23699691147958135
2532,0048-LUMLS,0.1566702424039403
